id,price,brand,year,title_status,mileage,color,state,region,country
918,15400,dodge,2019,clean vehicle,17472,black,arizona,West,usa
919,2300,dodge,2012,clean vehicle,123882,white,texas,South,usa
920,17000,dodge,2019,clean vehicle,10341,red,california,West,usa
921,34000,dodge,2019,clean vehicle,19695,black,new jersey,Northeast,usa
922,13700,dodge,2017,clean vehicle,51041,black,pennsylvania,Northeast,usa
923,19100,dodge,2018,clean vehicle,22646,white,west virginia,South,usa
924,11800,dodge,2018,clean vehicle,18138,white,west virginia,South,usa
925,27500,dodge,2019,clean vehicle,23987,gray,nevada,West,usa
926,26900,dodge,2019,clean vehicle,17160,black,nevada,West,usa
927,27100,dodge,2019,clean vehicle,26929,white,nevada,West,usa
928,27200,dodge,2019,clean vehicle,25815,white,nevada,West,usa
929,9000,dodge,2017,clean vehicle,81992,silver,florida,South,usa
930,22500,dodge,2019,clean vehicle,5000,gray,south carolina,South,usa
931,7700,dodge,2015,clean vehicle,62683,white,west virginia,South,usa
932,4500,dodge,2013,clean vehicle,107224,white,florida,South,usa
933,2200,dodge,2013,salvage insurance,184905,gray,illinois,Midwest,usa
934,21500,dodge,2019,clean vehicle,35153,black,pennsylvania,Northeast,usa
935,18800,dodge,2019,clean vehicle,26474,orange,pennsylvania,Northeast,usa
936,21800,dodge,2019,clean vehicle,30943,red,pennsylvania,Northeast,usa
937,20300,dodge,2019,clean vehicle,17154,black,pennsylvania,Northeast,usa
938,8200,dodge,2016,clean vehicle,79637,white,south carolina,South,usa
939,19000,dodge,2019,clean vehicle,12123,red,pennsylvania,Northeast,usa
940,8400,dodge,2016,clean vehicle,107822,blue,south carolina,South,usa
941,19500,dodge,2019,clean vehicle,10221,blue,pennsylvania,Northeast,usa
942,7000,dodge,2015,clean vehicle,95278,blue,south carolina,South,usa
943,19500,dodge,2019,clean vehicle,13457,gray,pennsylvania,Northeast,usa
944,8500,dodge,2014,clean vehicle,69936,blue,missouri,Midwest,usa
945,20500,dodge,2019,clean vehicle,13520,gray,pennsylvania,Northeast,usa
946,4900,dodge,2014,clean vehicle,96922,silver,south carolina,South,usa
947,20800,dodge,2014,clean vehicle,72594,black,missouri,Midwest,usa
948,28500,dodge,2019,clean vehicle,17896,silver,pennsylvania,Northeast,usa
949,21900,dodge,2019,clean vehicle,11088,silver,pennsylvania,Northeast,usa
950,15800,dodge,2019,clean vehicle,29567,black,nevada,West,usa
951,33000,dodge,2019,clean vehicle,15655,white,colorado,West,usa
952,22700,dodge,2019,clean vehicle,26428,black,nevada,West,usa
953,21900,dodge,2019,clean vehicle,29003,white,pennsylvania,Northeast,usa
954,19300,dodge,2019,clean vehicle,32229,red,pennsylvania,Northeast,usa
955,30700,dodge,2019,clean vehicle,26503,black,nevada,West,usa
956,19300,dodge,2019,clean vehicle,15446,black,pennsylvania,Northeast,usa
957,13750,dodge,2014,clean vehicle,128556,white,california,West,usa
958,16400,dodge,2019,clean vehicle,23369,silver,nevada,West,usa
959,19500,dodge,2019,clean vehicle,8767,black,pennsylvania,Northeast,usa
960,15100,dodge,2019,clean vehicle,48319,white,nevada,West,usa
961,28500,dodge,2019,clean vehicle,15275,black,pennsylvania,Northeast,usa
962,15300,dodge,2019,clean vehicle,33826,white,nevada,West,usa
963,20300,dodge,2019,clean vehicle,16679,white,pennsylvania,Northeast,usa
964,22000,dodge,2019,clean vehicle,26184,gray,pennsylvania,Northeast,usa
965,16700,dodge,2019,clean vehicle,21203,gray,nevada,West,usa
966,19300,dodge,2019,clean vehicle,17870,black,pennsylvania,Northeast,usa
967,34100,dodge,2019,clean vehicle,17909,gray,michigan,Midwest,usa
968,14600,dodge,2019,clean vehicle,41126,silver,nevada,West,usa
969,18200,dodge,2019,clean vehicle,14098,red,pennsylvania,Northeast,usa
970,33800,dodge,2019,clean vehicle,15003,black,michigan,Midwest,usa
971,15900,dodge,2019,clean vehicle,29105,black,nevada,West,usa
972,16500,dodge,2019,clean vehicle,34794,black,pennsylvania,Northeast,usa
973,29600,dodge,2019,clean vehicle,20034,silver,michigan,Midwest,usa
974,14100,dodge,2019,clean vehicle,46942,black,nevada,West,usa
975,18200,dodge,2019,clean vehicle,14753,white,pennsylvania,Northeast,usa
976,18200,dodge,2019,clean vehicle,14359,black,pennsylvania,Northeast,usa
977,24300,dodge,2019,clean vehicle,34922,black,michigan,Midwest,usa
978,15400,dodge,2019,clean vehicle,20944,white,nevada,West,usa
979,19000,dodge,2019,clean vehicle,9877,white,pennsylvania,Northeast,usa
980,19000,dodge,2019,clean vehicle,8949,black,pennsylvania,Northeast,usa
981,27800,dodge,2017,clean vehicle,13627,gray,georgia,South,usa
982,18200,dodge,2019,clean vehicle,18291,blue,pennsylvania,Northeast,usa
983,15000,dodge,2018,clean vehicle,38029,white,pennsylvania,Northeast,usa
984,19200,dodge,2017,clean vehicle,32593,gray,michigan,Midwest,usa
985,15500,dodge,2018,clean vehicle,37352,red,pennsylvania,Northeast,usa
986,24900,dodge,2017,clean vehicle,23030,green,michigan,Midwest,usa
987,15500,dodge,2018,clean vehicle,30671,red,pennsylvania,Northeast,usa
988,7600,dodge,2012,salvage insurance,79544,white,texas,South,usa
989,18400,dodge,2017,clean vehicle,15027,black,michigan,Midwest,usa
990,14700,dodge,2018,clean vehicle,29115,white,florida,South,usa
991,3900,dodge,2015,clean vehicle,93604,white,florida,South,usa
992,5200,dodge,2015,clean vehicle,100203,black,florida,South,usa
993,17200,dodge,2019,clean vehicle,35401,silver,minnesota,Midwest,usa
994,18700,dodge,2019,clean vehicle,20279,red,minnesota,Midwest,usa
995,32000,dodge,2019,clean vehicle,26090,red,minnesota,Midwest,usa
996,14500,dodge,2015,clean vehicle,107924,white,michigan,Midwest,usa
997,19400,dodge,2019,clean vehicle,14906,black,minnesota,Midwest,usa
998,17300,dodge,2019,clean vehicle,34407,black,minnesota,Midwest,usa
999,16700,dodge,2019,clean vehicle,18049,orange,minnesota,Midwest,usa
1000,19100,dodge,2019,clean vehicle,18132,white,minnesota,Midwest,usa
1001,11100,dodge,2013,clean vehicle,109176,black,illinois,Midwest,usa
1002,32000,dodge,2019,clean vehicle,25456,black,minnesota,Midwest,usa
1003,16900,dodge,2019,clean vehicle,38375,silver,minnesota,Midwest,usa
1004,18000,dodge,2017,clean vehicle,39792,blue,massachusetts,Northeast,usa
1005,17800,dodge,2019,clean vehicle,30403,white,minnesota,Midwest,usa
1006,18000,dodge,2019,clean vehicle,28252,white,minnesota,Midwest,usa
1007,17500,dodge,2019,clean vehicle,31904,white,minnesota,Midwest,usa
1008,14500,dodge,2018,clean vehicle,24336,silver,nevada,West,usa
1009,18500,dodge,2019,clean vehicle,23961,silver,minnesota,Midwest,usa
1010,18600,dodge,2019,clean vehicle,22919,silver,minnesota,Midwest,usa
1011,32000,dodge,2019,clean vehicle,22863,red,minnesota,Midwest,usa
1012,17000,dodge,2019,clean vehicle,38817,black,minnesota,Midwest,usa
1013,16000,dodge,2019,clean vehicle,48854,white,minnesota,Midwest,usa
1014,18000,dodge,2019,clean vehicle,27288,white,minnesota,Midwest,usa
1015,15900,dodge,2020,clean vehicle,5284,orange,pennsylvania,Northeast,usa
1016,6200,dodge,2016,clean vehicle,99988,silver,alabama,South,usa
1017,3700,dodge,2013,clean vehicle,84109,black,alabama,South,usa
1018,24000,dodge,2012,clean vehicle,88539,white,mississippi,South,usa
1019,20800,dodge,2013,clean vehicle,33739,gold,nevada,West,usa
1020,18500,dodge,2012,clean vehicle,101017,white,mississippi,South,usa
1021,18300,dodge,2019,clean vehicle,13906,black,pennsylvania,Northeast,usa
1022,21000,dodge,2019,clean vehicle,20601,gray,pennsylvania,Northeast,usa
1023,1300,dodge,2013,salvage insurance,135561,white,tennessee,South,usa
1024,11900,dodge,2019,clean vehicle,23421,gray,pennsylvania,Northeast,usa
1025,950,dodge,2012,salvage insurance,145174,white,maryland,South,usa
1026,26800,dodge,2019,clean vehicle,21309,gray,pennsylvania,Northeast,usa
1027,800,dodge,2012,salvage insurance,217576,orange,north carolina,South,usa
1028,21000,dodge,2019,clean vehicle,10350,white,pennsylvania,Northeast,usa
1029,1900,dodge,2012,salvage insurance,157636,orange,georgia,South,usa
1030,33500,dodge,2019,clean vehicle,8605,white,pennsylvania,Northeast,usa
1031,900,dodge,2013,salvage insurance,139404,blue,connecticut,Northeast,usa
1032,21000,dodge,2019,clean vehicle,10170,gray,pennsylvania,Northeast,usa
1033,26800,dodge,2019,clean vehicle,22272,silver,pennsylvania,Northeast,usa
1034,5700,dodge,2016,clean vehicle,101906,blue,texas,South,usa
1035,18500,dodge,2019,clean vehicle,27019,green,pennsylvania,Northeast,usa
1036,33000,dodge,2019,clean vehicle,10930,white,pennsylvania,Northeast,usa
1037,11000,dodge,2019,clean vehicle,73552,silver,texas,South,usa
1038,15800,dodge,2019,clean vehicle,37107,blue,pennsylvania,Northeast,usa
1039,3600,dodge,2013,salvage insurance,124247,white,michigan,Midwest,usa
1040,16300,dodge,2019,clean vehicle,36993,white,pennsylvania,Northeast,usa
1041,2700,dodge,2015,clean vehicle,67133,white,texas,South,usa
1042,12800,dodge,2019,clean vehicle,33580,no_color,pennsylvania,Northeast,usa
1043,9700,dodge,2015,clean vehicle,94140,black,texas,South,usa
1044,18300,dodge,2019,clean vehicle,10447,silver,pennsylvania,Northeast,usa
1045,16000,dodge,2019,clean vehicle,10229,silver,illinois,Midwest,usa
1046,21000,dodge,2019,clean vehicle,6269,gray,pennsylvania,Northeast,usa
1047,3700,dodge,2014,clean vehicle,98699,white,texas,South,usa
1048,33000,dodge,2019,clean vehicle,10631,gray,illinois,Midwest,usa
1049,14700,dodge,2019,clean vehicle,44381,silver,pennsylvania,Northeast,usa
1050,33000,dodge,2019,clean vehicle,13960,silver,illinois,Midwest,usa
1051,15900,dodge,2019,clean vehicle,14051,white,pennsylvania,Northeast,usa
1052,33000,dodge,2019,clean vehicle,20800,gray,illinois,Midwest,usa
1053,33000,dodge,2019,clean vehicle,8873,gray,illinois,Midwest,usa
1054,32500,dodge,2019,clean vehicle,15502,black,illinois,Midwest,usa
1055,33000,dodge,2019,clean vehicle,9669,silver,illinois,Midwest,usa
1056,13000,dodge,2018,clean vehicle,50873,black,virginia,South,usa
1057,33000,dodge,2019,clean vehicle,14117,white,illinois,Midwest,usa
1058,16500,dodge,2019,clean vehicle,46820,red,illinois,Midwest,usa
1059,33000,dodge,2019,clean vehicle,7247,gray,illinois,Midwest,usa
1060,34500,dodge,2017,clean vehicle,40991,red,north carolina,South,usa
1061,33500,dodge,2019,clean vehicle,9023,white,illinois,Midwest,usa
1062,48000,dodge,2018,clean vehicle,8047,white,pennsylvania,Northeast,usa
1063,54500,dodge,2019,clean vehicle,3966,red,illinois,Midwest,usa
1064,13200,dodge,2018,clean vehicle,41014,silver,pennsylvania,Northeast,usa
1065,31500,dodge,2018,clean vehicle,20907,white,illinois,Midwest,usa
1066,17400,dodge,2017,clean vehicle,89795,red,illinois,Midwest,usa
1067,26000,dodge,2017,clean vehicle,57158,white,illinois,Midwest,usa
1068,1700,dodge,2013,salvage insurance,126718,orange,texas,South,usa
1069,11000,dodge,2013,clean vehicle,83976,white,illinois,Midwest,usa
1070,21000,dodge,2018,clean vehicle,12554,gray,texas,South,usa
1071,5500,dodge,2015,clean vehicle,60707,gray,texas,South,usa
1072,7500,dodge,2014,clean vehicle,40110,red,texas,South,usa
1073,15800,dodge,2019,clean vehicle,28038,silver,michigan,Midwest,usa
1074,16900,dodge,2019,clean vehicle,26643,red,michigan,Midwest,usa
1075,25000,dodge,2019,clean vehicle,36127,white,michigan,Midwest,usa
1076,18000,dodge,2019,salvage insurance,19983,black,massachusetts,Northeast,usa
1077,15600,dodge,2019,clean vehicle,29926,black,michigan,Midwest,usa
1078,23800,dodge,2019,clean vehicle,36750,white,north carolina,South,usa
1079,16800,dodge,2019,clean vehicle,27312,black,michigan,Midwest,usa
1080,22700,dodge,2019,clean vehicle,49575,white,north carolina,South,usa
1081,23300,dodge,2019,clean vehicle,30279,red,north carolina,South,usa
1082,23500,dodge,2019,clean vehicle,25825,white,north carolina,South,usa
1083,25500,dodge,2019,clean vehicle,32474,silver,north carolina,South,usa
1084,21800,dodge,2019,clean vehicle,30585,white,north carolina,South,usa
1085,22800,dodge,2019,clean vehicle,36203,gray,north carolina,South,usa
1086,18200,dodge,2019,clean vehicle,29602,red,michigan,Midwest,usa
1087,23500,dodge,2019,clean vehicle,28689,red,north carolina,South,usa
1088,25700,dodge,2019,clean vehicle,31447,charcoal,north carolina,South,usa
1089,15700,dodge,2019,clean vehicle,39148,white,north carolina,South,usa
1090,17500,dodge,2018,clean vehicle,33495,silver,michigan,Midwest,usa
1091,15700,dodge,2019,clean vehicle,35274,white,north carolina,South,usa
1092,16500,dodge,2018,clean vehicle,48745,white,indiana,Midwest,usa
1093,16100,dodge,2019,clean vehicle,31297,red,north carolina,South,usa
1094,15600,dodge,2019,clean vehicle,38745,charcoal,north carolina,South,usa
1095,15400,dodge,2019,clean vehicle,37704,gray,north carolina,South,usa
1096,28200,dodge,2017,clean vehicle,27060,white,michigan,Midwest,usa
1097,15300,dodge,2019,clean vehicle,40002,no_color,north carolina,South,usa
1098,15900,dodge,2019,clean vehicle,34930,red,north carolina,South,usa
1099,17700,dodge,2016,clean vehicle,22863,gray,indiana,Midwest,usa
1100,15800,dodge,2019,clean vehicle,36876,white,north carolina,South,usa
1101,15900,dodge,2019,clean vehicle,34264,charcoal,north carolina,South,usa
1102,25300,dodge,2019,clean vehicle,17515,red,new mexico,West,usa
1103,16300,dodge,2019,clean vehicle,27071,silver,north carolina,South,usa
1104,29500,dodge,2019,clean vehicle,14656,gray,new mexico,West,usa
1105,14500,dodge,2019,clean vehicle,35652,gray,north carolina,South,usa
1106,15400,dodge,2019,clean vehicle,30055,no_color,north carolina,South,usa
1107,15400,dodge,2019,clean vehicle,43088,charcoal,north carolina,South,usa
1108,15100,dodge,2019,clean vehicle,33641,purple,north carolina,South,usa
1109,15000,dodge,2019,clean vehicle,34797,black,north carolina,South,usa
1110,15500,dodge,2019,clean vehicle,43943,gray,north carolina,South,usa
1111,15000,dodge,2019,clean vehicle,35744,no_color,north carolina,South,usa
1112,15200,dodge,2019,clean vehicle,31542,no_color,north carolina,South,usa
1113,15700,dodge,2019,clean vehicle,26899,white,north carolina,South,usa
1114,16100,dodge,2019,clean vehicle,29985,silver,north carolina,South,usa
1115,16300,dodge,2018,clean vehicle,37009,silver,texas,South,usa
1116,16000,dodge,2019,clean vehicle,30731,white,north carolina,South,usa
1117,16900,dodge,2019,clean vehicle,30062,silver,north carolina,South,usa
1118,17000,dodge,2019,clean vehicle,28295,charcoal,north carolina,South,usa
1119,17300,dodge,2019,clean vehicle,25534,silver,north carolina,South,usa
1120,15900,dodge,2019,clean vehicle,29716,gray,north carolina,South,usa
1121,15700,dodge,2019,clean vehicle,34294,silver,north carolina,South,usa
1122,16900,dodge,2019,clean vehicle,27643,white,north carolina,South,usa
1123,15500,dodge,2019,clean vehicle,35516,white,north carolina,South,usa
1124,15100,dodge,2019,clean vehicle,40674,silver,north carolina,South,usa
1125,15500,dodge,2019,clean vehicle,32494,white,north carolina,South,usa
1126,15400,dodge,2019,clean vehicle,35047,red,north carolina,South,usa
1127,16500,dodge,2019,clean vehicle,32898,silver,north carolina,South,usa
1128,42500,dodge,2015,clean vehicle,13740,black,texas,South,usa
1129,16600,dodge,2019,clean vehicle,23132,charcoal,north carolina,South,usa
1130,15200,dodge,2019,clean vehicle,37174,silver,north carolina,South,usa
1131,15800,dodge,2019,clean vehicle,34023,charcoal,north carolina,South,usa
1132,16900,dodge,2019,clean vehicle,30021,charcoal,north carolina,South,usa
1133,11100,dodge,2017,clean vehicle,51469,gray,north carolina,South,usa
1134,15600,dodge,2019,clean vehicle,31237,charcoal,north carolina,South,usa
1135,16900,dodge,2019,clean vehicle,30186,silver,north carolina,South,usa
1136,15300,dodge,2019,clean vehicle,41956,silver,north carolina,South,usa
1137,16600,dodge,2019,clean vehicle,30727,black,north carolina,South,usa
1138,21800,dodge,2017,clean vehicle,38956,black,pennsylvania,Northeast,usa
1139,36500,dodge,2018,clean vehicle,22036,white,virginia,South,usa
1140,26300,dodge,2019,clean vehicle,26462,red,georgia,South,usa
1141,20900,dodge,2019,clean vehicle,23143,red,georgia,South,usa
1142,20100,dodge,2019,clean vehicle,17340,gray,georgia,South,usa
1143,26700,dodge,2019,clean vehicle,29749,gray,georgia,South,usa
1144,23900,dodge,2019,clean vehicle,35248,white,georgia,South,usa
1145,14500,dodge,2018,clean vehicle,40417,no_color,florida,South,usa
1146,23000,dodge,2017,clean vehicle,30309,gray,virginia,South,usa
1147,15000,dodge,2018,clean vehicle,42303,red,north carolina,South,usa
1148,15000,dodge,2018,clean vehicle,35326,white,north carolina,South,usa
1149,28500,ford,2017,clean vehicle,92100,white,texas,South,usa
1150,28000,ford,2017,clean vehicle,99375,white,texas,South,usa
1151,9000,ford,2017,clean vehicle,72418,gray,texas,South,usa
1152,28700,ford,2015,clean vehicle,29733,ruby red metallic tinted clearcoat,connecticut,Northeast,usa
1153,25000,ford,2017,clean vehicle,119439,white,texas,South,usa
1154,17347,ford,2015,clean vehicle,54396,black,massachusetts,Northeast,usa
1155,13800,ford,2016,clean vehicle,91606,white,texas,South,usa
1156,25888,ford,2015,clean vehicle,2807,black,new jersey,Northeast,usa
1157,8500,ford,2017,clean vehicle,78739,black,tennessee,South,usa
1158,21289,ford,2015,clean vehicle,71955,gray,new york,Northeast,usa
1159,17999,ford,2015,clean vehicle,48472,triple yellow tri-coat,new jersey,Northeast,usa
1160,2700,ford,2012,clean vehicle,98470,blue,texas,South,usa
1161,30977,ford,2015,clean vehicle,28937,competition orange,pennsylvania,Northeast,usa
1162,13799,ford,2015,clean vehicle,83693,red,new jersey,Northeast,usa
1163,20500,ford,2014,clean vehicle,90888,white,arizona,West,usa
1164,8500,ford,2012,clean vehicle,216942,white,texas,South,usa
1165,9900,ford,2015,clean vehicle,205796,white,florida,South,usa
1166,65500,ford,2019,clean vehicle,6500,black,indiana,Midwest,usa
1167,24500,ford,2018,clean vehicle,39943,white,florida,South,usa
1168,32500,ford,2020,clean vehicle,5920,silver,missouri,Midwest,usa
1169,9200,ford,2018,clean vehicle,71478,blue,pennsylvania,Northeast,usa
1170,17700,ford,2017,clean vehicle,119520,silver,pennsylvania,Northeast,usa
1171,18300,ford,2020,clean vehicle,10882,white,california,West,usa
1172,43500,ford,2019,clean vehicle,29010,gray,illinois,Midwest,usa
1173,15200,ford,2016,clean vehicle,69003,white,pennsylvania,Northeast,usa
1174,36200,ford,2019,clean vehicle,16207,no_color,illinois,Midwest,usa
1175,21900,ford,2018,clean vehicle,29748,red,new jersey,Northeast,usa
1176,20700,ford,2019,clean vehicle,25582,white,california,West,usa
1177,12300,ford,2019,clean vehicle,24520,gray,california,West,usa
1178,4200,ford,2016,clean vehicle,104383,blue,pennsylvania,Northeast,usa
1179,19500,ford,2019,clean vehicle,34164,white,california,West,usa
1180,14300,ford,2020,clean vehicle,6975,silver,california,West,usa
1181,13700,ford,2016,clean vehicle,67150,white,pennsylvania,Northeast,usa
1182,13200,ford,2015,clean vehicle,100820,white,pennsylvania,Northeast,usa
1183,6200,ford,2014,clean vehicle,142286,white,pennsylvania,Northeast,usa
1184,6500,ford,2015,clean vehicle,60015,black,pennsylvania,Northeast,usa
1185,1500,ford,2013,clean vehicle,126381,gray,pennsylvania,Northeast,usa
1186,2200,ford,2013,clean vehicle,128753,black,pennsylvania,Northeast,usa
1187,4200,ford,2013,clean vehicle,0,no_color,pennsylvania,Northeast,usa
1188,8700,ford,2013,clean vehicle,64598,white,pennsylvania,Northeast,usa
1189,3200,ford,2012,clean vehicle,111532,black,pennsylvania,Northeast,usa
1190,9000,ford,2012,clean vehicle,149346,black,pennsylvania,Northeast,usa
1191,20000,ford,2018,clean vehicle,43567,silver,illinois,Midwest,usa
1192,33000,ford,2017,clean vehicle,36004,white,texas,South,usa
1193,23300,ford,2019,clean vehicle,10935,white,south carolina,South,usa
1194,8750,ford,2017,clean vehicle,150484,white,illinois,Midwest,usa
1195,11975,ford,2012,clean vehicle,122014,white,texas,South,usa
1196,23600,ford,2019,clean vehicle,19363,white,south carolina,South,usa
1197,12000,ford,2016,clean vehicle,42902,black,texas,South,usa
1198,30900,ford,2018,clean vehicle,401,red,indiana,Midwest,usa
1199,23900,ford,2019,clean vehicle,11077,white,south carolina,South,usa
1200,40400,ford,2018,clean vehicle,34100,black,indiana,Midwest,usa
1201,38000,ford,2019,clean vehicle,30018,white,minnesota,Midwest,usa
1202,27000,ford,2019,clean vehicle,18279,white,illinois,Midwest,usa
1203,24000,ford,2019,clean vehicle,7373,white,south carolina,South,usa
1204,30000,ford,2019,clean vehicle,2590,gray,wisconsin,Midwest,usa
1205,16200,ford,2019,clean vehicle,41662,white,south carolina,South,usa
1206,30000,ford,2019,clean vehicle,15019,gray,wisconsin,Midwest,usa
1207,23900,ford,2019,clean vehicle,9420,white,south carolina,South,usa
1208,13800,ford,2018,clean vehicle,41864,white,missouri,Midwest,usa
1209,23700,ford,2019,clean vehicle,16829,white,south carolina,South,usa
1210,24300,ford,2018,clean vehicle,6290,gray,illinois,Midwest,usa
1211,54900,ford,2019,clean vehicle,14393,black,nevada,West,usa
1212,22500,ford,2018,clean vehicle,14599,white,wisconsin,Midwest,usa
1213,39000,ford,2018,clean vehicle,25839,gray,illinois,Midwest,usa
1214,13900,ford,2018,clean vehicle,60715,gray,wisconsin,Midwest,usa
1215,24700,ford,2018,clean vehicle,23350,red,illinois,Midwest,usa
1216,20100,ford,2018,clean vehicle,62386,white,california,West,usa
1217,22000,ford,2018,clean vehicle,6248,red,illinois,Midwest,usa
1218,38200,ford,2019,clean vehicle,878,green,florida,South,usa
1219,24400,ford,2018,clean vehicle,49710,white,california,West,usa
1220,35000,ford,2018,clean vehicle,2042,blue,illinois,Midwest,usa
1221,18600,ford,2019,clean vehicle,7742,white,florida,South,usa
1222,22700,ford,2018,clean vehicle,39733,white,california,West,usa
1223,38000,ford,2018,clean vehicle,33701,black,illinois,Midwest,usa
1224,17000,ford,2014,clean vehicle,67542,red,illinois,Midwest,usa
1225,17500,ford,2017,clean vehicle,35095,gray,wisconsin,Midwest,usa
1226,23200,ford,2019,clean vehicle,8652,white,michigan,Midwest,usa
1227,30700,ford,2017,clean vehicle,51107,red,wisconsin,Midwest,usa
1228,23500,ford,2019,clean vehicle,14987,white,michigan,Midwest,usa
1229,26400,ford,2017,clean vehicle,28252,blue,wisconsin,Midwest,usa
1230,23500,ford,2019,clean vehicle,16009,white,michigan,Midwest,usa
1231,38000,ford,2017,clean vehicle,47866,white,wisconsin,Midwest,usa
1232,23600,ford,2019,clean vehicle,11004,white,michigan,Midwest,usa
1233,19300,ford,2017,clean vehicle,42895,gray,wisconsin,Midwest,usa
1234,23200,ford,2019,clean vehicle,9490,white,michigan,Midwest,usa
1235,13800,ford,2017,clean vehicle,39027,no_color,wisconsin,Midwest,usa
1236,23600,ford,2019,clean vehicle,13466,white,michigan,Midwest,usa
1237,23200,ford,2019,clean vehicle,8737,white,michigan,Midwest,usa
1238,40000,ford,2017,clean vehicle,23960,red,wisconsin,Midwest,usa
1239,23400,ford,2019,clean vehicle,5562,white,michigan,Midwest,usa
1240,23600,ford,2019,clean vehicle,13763,white,michigan,Midwest,usa
1241,23000,ford,2019,clean vehicle,10444,white,michigan,Midwest,usa
1242,25500,ford,2017,clean vehicle,41696,black,wisconsin,Midwest,usa
1243,23500,ford,2019,clean vehicle,15787,white,michigan,Midwest,usa
1244,29900,ford,2017,clean vehicle,9167,white,wisconsin,Midwest,usa
1245,23200,ford,2019,clean vehicle,17541,white,michigan,Midwest,usa
1246,50500,ford,2017,clean vehicle,24686,silver,wisconsin,Midwest,usa
1247,23400,ford,2019,clean vehicle,15210,white,michigan,Midwest,usa
1248,24500,ford,2017,clean vehicle,54601,white,wisconsin,Midwest,usa
1249,49000,ford,2017,clean vehicle,2205,black,illinois,Midwest,usa
1250,25400,ford,2017,clean vehicle,35691,white,wisconsin,Midwest,usa
1251,23000,ford,2017,clean vehicle,32788,silver,illinois,Midwest,usa
1252,6000,ford,2012,clean vehicle,180471,gray,minnesota,Midwest,usa
1253,22400,ford,2016,clean vehicle,42925,black,wisconsin,Midwest,usa
1254,22500,ford,2016,clean vehicle,37385,black,wisconsin,Midwest,usa
1255,25200,ford,2019,clean vehicle,15415,gray,virginia,South,usa
1256,36000,ford,2016,clean vehicle,20047,white,wisconsin,Midwest,usa
1257,26700,ford,2019,clean vehicle,16884,black,virginia,South,usa
1258,30500,ford,2016,clean vehicle,57936,gray,wisconsin,Midwest,usa
1259,26700,ford,2019,clean vehicle,15244,black,virginia,South,usa
1260,25000,ford,2019,clean vehicle,19842,gray,virginia,South,usa
1261,35200,ford,2016,clean vehicle,38830,white,wisconsin,Midwest,usa
1262,30300,ford,2019,clean vehicle,31899,white,tennessee,South,usa
1263,25000,ford,2016,clean vehicle,69305,no_color,illinois,Midwest,usa
1264,26500,ford,2016,clean vehicle,46098,red,wisconsin,Midwest,usa
1265,21600,ford,2019,clean vehicle,29457,gray,virginia,South,usa
1266,18800,ford,2016,clean vehicle,30765,no_color,wisconsin,Midwest,usa
1267,21500,ford,2019,clean vehicle,29096,red,virginia,South,usa
1268,9000,ford,2016,clean vehicle,40437,no_color,new jersey,Northeast,usa
1269,16700,ford,2015,clean vehicle,69004,white,wisconsin,Midwest,usa
1270,16800,ford,2015,clean vehicle,65179,white,wisconsin,Midwest,usa
1271,15700,ford,2015,clean vehicle,75862,white,wisconsin,Midwest,usa
1272,16800,ford,2015,clean vehicle,68319,white,wisconsin,Midwest,usa
1273,19500,ford,2015,clean vehicle,80354,gray,wisconsin,Midwest,usa
1274,20500,ford,2015,clean vehicle,51441,black,wisconsin,Midwest,usa
1275,17400,ford,2015,clean vehicle,70954,white,wisconsin,Midwest,usa
1276,17500,ford,2014,clean vehicle,92500,red,wisconsin,Midwest,usa
1277,26000,ford,2014,clean vehicle,66367,silver,illinois,Midwest,usa
1278,56700,ford,2019,clean vehicle,13884,white,kentucky,South,usa
1279,5000,ford,2013,clean vehicle,202565,no_color,wisconsin,Midwest,usa
1280,40200,ford,2019,clean vehicle,26484,no_color,kentucky,South,usa
1281,54000,ford,2013,clean vehicle,703,red,illinois,Midwest,usa
1282,65200,ford,2019,clean vehicle,18138,white,kentucky,South,usa
1283,32500,ford,2017,clean vehicle,28007,white,minnesota,Midwest,usa
1284,25500,ford,2019,clean vehicle,11251,white,illinois,Midwest,usa
1285,63000,ford,2019,clean vehicle,11640,no_color,illinois,Midwest,usa
1286,44000,ford,2019,clean vehicle,10763,white,illinois,Midwest,usa
1287,70000,ford,2019,clean vehicle,9643,no_color,illinois,Midwest,usa
1288,56200,ford,2019,clean vehicle,33930,gray,kentucky,South,usa
1289,35000,ford,2019,clean vehicle,26451,white,wisconsin,Midwest,usa
1290,57700,ford,2019,clean vehicle,21101,red,kentucky,South,usa
1291,74000,ford,2019,clean vehicle,10536,no_color,illinois,Midwest,usa
1292,60200,ford,2019,clean vehicle,31744,white,kentucky,South,usa
1293,60000,ford,2018,clean vehicle,18062,black,illinois,Midwest,usa
1294,63000,ford,2018,clean vehicle,17942,black,illinois,Midwest,usa
1295,22500,ford,2014,clean vehicle,43646,black,wisconsin,Midwest,usa
1296,8300,ford,2014,clean vehicle,71989,gray,wisconsin,Midwest,usa
1297,8300,ford,2012,clean vehicle,138328,white,wisconsin,Midwest,usa
1298,21000,ford,2013,clean vehicle,95386,brown,wisconsin,Midwest,usa
1299,19300,ford,2019,clean vehicle,23740,black,mississippi,South,usa
1300,16400,ford,2019,clean vehicle,36064,gray,alabama,South,usa
